SalTime,VoucherTypeName,VchNo,Date,EffectiveDate,ReferenceDate,Agent,StateBuyer,CostCentreName,Cancel,Refund,CustomerName,MailingName,CustomerWebID,CustomerTallyID,BillingAddress,ConsigneeName,ShippingAddress,BillingPinCode,ShippingPinCode,BillingPhoneNo,ShippingPhoneNo,TotalAmount,SalesTallyID,WebID,Action,BillingState,BillingCountry,ShippingState,ShippingCountry,Ledgerdetails,StockItem,DebitorCredit,BilledQty,AcutalQty,Rate,Discount,Amount,AccountingAllocations,BatchName,GodownName,BatchBilledQty,BatchActualQty,BatchRate,BatchDiscount,Narration
NULL,GRN - AP,GR/AP/100/25-26,18-Jun-25,18-Jun-25,14-Jun-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Lakshmi Srinivasa Transport,Sri Lakshmi Srinivasa Transport,NULL,NULL,"D.NO.8-67,Gandhi Nagar,, Mallavarm Villiage,, Tirupati Dist - 517505",R.R.Thulasi Builders (I) Pvt Ltd,"S.V.Gosamrakshana Shalai,, Chandragiri Road,, Tirumala Tirupati Devasthanam, Tirupati -517502, E-Mail : rrthulasi@gmail.com",517505,517502,NULL,NULL,122304.0,1446,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Lakshmi Srinivasa Transport', 'DebitorCredit': 'CR', 'Amount': 122304.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 122304.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 2912.0}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 2912.0}]",40mm Metal,DR,4160.00 cft,4160.00 cft,28.00/cft,0,-16660.0,"[{'LedgerName': 'Blue Metal', 'Amount': -116480.0}]",Primary Batch,NDDB-Tirupati,595.00 cft,595.00 cft,28.00/cft,0,Being  Material Received at Nddb site tirupati
NULL,GRN - AP,GR/AP/100/25-26,18-Jun-25,18-Jun-25,14-Jun-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Lakshmi Srinivasa Transport,Sri Lakshmi Srinivasa Transport,NULL,NULL,"D.NO.8-67,Gandhi Nagar,, Mallavarm Villiage,, Tirupati Dist - 517505",R.R.Thulasi Builders (I) Pvt Ltd,"S.V.Gosamrakshana Shalai,, Chandragiri Road,, Tirumala Tirupati Devasthanam, Tirupati -517502, E-Mail : rrthulasi@gmail.com",517505,517502,NULL,NULL,122304.0,1446,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Lakshmi Srinivasa Transport', 'DebitorCredit': 'CR', 'Amount': 122304.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 122304.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 2912.0}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 2912.0}]",40mm Metal,DR,4160.00 cft,4160.00 cft,28.00/cft,0,-16548.0,"[{'LedgerName': 'Blue Metal', 'Amount': -116480.0}]",Primary Batch,NDDB-Tirupati,591.00 cft,591.00 cft,28.00/cft,0,Being  Material Received at Nddb site tirupati
NULL,GRN - AP,GR/AP/101/25-26,18-Jun-25,18-Jun-25,14-Jun-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Lakshmi Srinivasa Transport,Sri Lakshmi Srinivasa Transport,NULL,NULL,"D.NO.8-67,Gandhi Nagar,, Mallavarm Villiage,, Tirupati Dist - 517505",R.R.Thulasi Builders (I) Pvt Ltd,"S.V.Gosamrakshana Shalai,, Chandragiri Road,, Tirumala Tirupati Devasthanam, Tirupati -517502, E-Mail : rrthulasi@gmail.com",517505,517502,NULL,NULL,309973.0,1447,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Lakshmi Srinivasa Transport', 'DebitorCredit': 'CR', 'Amount': 309973.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 309973.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.12}]",Wetmix (Metal),DR,10735.00 cft,10735.00 cft,27.50/cft,0,-16472.5,"[{'LedgerName': 'Blue Metal', 'Amount': -295212.5}]",Primary Batch,NDDB-Tirupati,599.00 cft,599.00 cft,27.50/cft,0,Being  Material Received at Nddb site tirupati
NULL,GRN - AP,GR/AP/101/25-26,18-Jun-25,18-Jun-25,14-Jun-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Lakshmi Srinivasa Transport,Sri Lakshmi Srinivasa Transport,NULL,NULL,"D.NO.8-67,Gandhi Nagar,, Mallavarm Villiage,, Tirupati Dist - 517505",R.R.Thulasi Builders (I) Pvt Ltd,"S.V.Gosamrakshana Shalai,, Chandragiri Road,, Tirumala Tirupati Devasthanam, Tirupati -517502, E-Mail : rrthulasi@gmail.com",517505,517502,NULL,NULL,309973.0,1447,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Lakshmi Srinivasa Transport', 'DebitorCredit': 'CR', 'Amount': 309973.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 309973.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.12}]",Wetmix (Metal),DR,10735.00 cft,10735.00 cft,27.50/cft,0,-16472.5,"[{'LedgerName': 'Blue Metal', 'Amount': -295212.5}]",Primary Batch,NDDB-Tirupati,599.00 cft,599.00 cft,27.50/cft,0,Being  Material Received at Nddb site tirupati
NULL,GRN - AP,GR/AP/101/25-26,18-Jun-25,18-Jun-25,14-Jun-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Lakshmi Srinivasa Transport,Sri Lakshmi Srinivasa Transport,NULL,NULL,"D.NO.8-67,Gandhi Nagar,, Mallavarm Villiage,, Tirupati Dist - 517505",R.R.Thulasi Builders (I) Pvt Ltd,"S.V.Gosamrakshana Shalai,, Chandragiri Road,, Tirumala Tirupati Devasthanam, Tirupati -517502, E-Mail : rrthulasi@gmail.com",517505,517502,NULL,NULL,309973.0,1447,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Lakshmi Srinivasa Transport', 'DebitorCredit': 'CR', 'Amount': 309973.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 309973.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.12}]",Wetmix (Metal),DR,10735.00 cft,10735.00 cft,27.50/cft,0,-21862.5,"[{'LedgerName': 'Blue Metal', 'Amount': -295212.5}]",Primary Batch,NDDB-Tirupati,795.00 cft,795.00 cft,27.50/cft,0,Being  Material Received at Nddb site tirupati
NULL,GRN - AP,GR/AP/101/25-26,18-Jun-25,18-Jun-25,14-Jun-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Lakshmi Srinivasa Transport,Sri Lakshmi Srinivasa Transport,NULL,NULL,"D.NO.8-67,Gandhi Nagar,, Mallavarm Villiage,, Tirupati Dist - 517505",R.R.Thulasi Builders (I) Pvt Ltd,"S.V.Gosamrakshana Shalai,, Chandragiri Road,, Tirumala Tirupati Devasthanam, Tirupati -517502, E-Mail : rrthulasi@gmail.com",517505,517502,NULL,NULL,309973.0,1447,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Lakshmi Srinivasa Transport', 'DebitorCredit': 'CR', 'Amount': 309973.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 309973.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.12}]",Wetmix (Metal),DR,10735.00 cft,10735.00 cft,27.50/cft,0,-16362.5,"[{'LedgerName': 'Blue Metal', 'Amount': -295212.5}]",Primary Batch,NDDB-Tirupati,595.00 cft,595.00 cft,27.50/cft,0,Being  Material Received at Nddb site tirupati
NULL,GRN - AP,GR/AP/101/25-26,18-Jun-25,18-Jun-25,14-Jun-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Lakshmi Srinivasa Transport,Sri Lakshmi Srinivasa Transport,NULL,NULL,"D.NO.8-67,Gandhi Nagar,, Mallavarm Villiage,, Tirupati Dist - 517505",R.R.Thulasi Builders (I) Pvt Ltd,"S.V.Gosamrakshana Shalai,, Chandragiri Road,, Tirumala Tirupati Devasthanam, Tirupati -517502, E-Mail : rrthulasi@gmail.com",517505,517502,NULL,NULL,309973.0,1447,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Lakshmi Srinivasa Transport', 'DebitorCredit': 'CR', 'Amount': 309973.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 309973.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.12}]",Wetmix (Metal),DR,10735.00 cft,10735.00 cft,27.50/cft,0,-13667.5,"[{'LedgerName': 'Blue Metal', 'Amount': -295212.5}]",Primary Batch,NDDB-Tirupati,497.00 cft,497.00 cft,27.50/cft,0,Being  Material Received at Nddb site tirupati
NULL,GRN - AP,GR/AP/101/25-26,18-Jun-25,18-Jun-25,14-Jun-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Lakshmi Srinivasa Transport,Sri Lakshmi Srinivasa Transport,NULL,NULL,"D.NO.8-67,Gandhi Nagar,, Mallavarm Villiage,, Tirupati Dist - 517505",R.R.Thulasi Builders (I) Pvt Ltd,"S.V.Gosamrakshana Shalai,, Chandragiri Road,, Tirumala Tirupati Devasthanam, Tirupati -517502, E-Mail : rrthulasi@gmail.com",517505,517502,NULL,NULL,309973.0,1447,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Lakshmi Srinivasa Transport', 'DebitorCredit': 'CR', 'Amount': 309973.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 309973.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.12}]",Wetmix (Metal),DR,10735.00 cft,10735.00 cft,27.50/cft,0,-21972.5,"[{'LedgerName': 'Blue Metal', 'Amount': -295212.5}]",Primary Batch,NDDB-Tirupati,799.00 cft,799.00 cft,27.50/cft,0,Being  Material Received at Nddb site tirupati
NULL,GRN - AP,GR/AP/101/25-26,18-Jun-25,18-Jun-25,14-Jun-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Lakshmi Srinivasa Transport,Sri Lakshmi Srinivasa Transport,NULL,NULL,"D.NO.8-67,Gandhi Nagar,, Mallavarm Villiage,, Tirupati Dist - 517505",R.R.Thulasi Builders (I) Pvt Ltd,"S.V.Gosamrakshana Shalai,, Chandragiri Road,, Tirumala Tirupati Devasthanam, Tirupati -517502, E-Mail : rrthulasi@gmail.com",517505,517502,NULL,NULL,309973.0,1447,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Lakshmi Srinivasa Transport', 'DebitorCredit': 'CR', 'Amount': 309973.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 309973.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.12}]",Wetmix (Metal),DR,10735.00 cft,10735.00 cft,27.50/cft,0,-16362.5,"[{'LedgerName': 'Blue Metal', 'Amount': -295212.5}]",Primary Batch,NDDB-Tirupati,595.00 cft,595.00 cft,27.50/cft,0,Being  Material Received at Nddb site tirupati
NULL,GRN - AP,GR/AP/101/25-26,18-Jun-25,18-Jun-25,14-Jun-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Lakshmi Srinivasa Transport,Sri Lakshmi Srinivasa Transport,NULL,NULL,"D.NO.8-67,Gandhi Nagar,, Mallavarm Villiage,, Tirupati Dist - 517505",R.R.Thulasi Builders (I) Pvt Ltd,"S.V.Gosamrakshana Shalai,, Chandragiri Road,, Tirumala Tirupati Devasthanam, Tirupati -517502, E-Mail : rrthulasi@gmail.com",517505,517502,NULL,NULL,309973.0,1447,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Lakshmi Srinivasa Transport', 'DebitorCredit': 'CR', 'Amount': 309973.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 309973.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.12}]",Wetmix (Metal),DR,10735.00 cft,10735.00 cft,27.50/cft,0,-16472.5,"[{'LedgerName': 'Blue Metal', 'Amount': -295212.5}]",Primary Batch,NDDB-Tirupati,599.00 cft,599.00 cft,27.50/cft,0,Being  Material Received at Nddb site tirupati
NULL,GRN - AP,GR/AP/101/25-26,18-Jun-25,18-Jun-25,14-Jun-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Lakshmi Srinivasa Transport,Sri Lakshmi Srinivasa Transport,NULL,NULL,"D.NO.8-67,Gandhi Nagar,, Mallavarm Villiage,, Tirupati Dist - 517505",R.R.Thulasi Builders (I) Pvt Ltd,"S.V.Gosamrakshana Shalai,, Chandragiri Road,, Tirumala Tirupati Devasthanam, Tirupati -517502, E-Mail : rrthulasi@gmail.com",517505,517502,NULL,NULL,309973.0,1447,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Lakshmi Srinivasa Transport', 'DebitorCredit': 'CR', 'Amount': 309973.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 309973.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.12}]",Wetmix (Metal),DR,10735.00 cft,10735.00 cft,27.50/cft,0,-16362.5,"[{'LedgerName': 'Blue Metal', 'Amount': -295212.5}]",Primary Batch,NDDB-Tirupati,595.00 cft,595.00 cft,27.50/cft,0,Being  Material Received at Nddb site tirupati
NULL,GRN - AP,GR/AP/101/25-26,18-Jun-25,18-Jun-25,14-Jun-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Lakshmi Srinivasa Transport,Sri Lakshmi Srinivasa Transport,NULL,NULL,"D.NO.8-67,Gandhi Nagar,, Mallavarm Villiage,, Tirupati Dist - 517505",R.R.Thulasi Builders (I) Pvt Ltd,"S.V.Gosamrakshana Shalai,, Chandragiri Road,, Tirumala Tirupati Devasthanam, Tirupati -517502, E-Mail : rrthulasi@gmail.com",517505,517502,NULL,NULL,309973.0,1447,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Lakshmi Srinivasa Transport', 'DebitorCredit': 'CR', 'Amount': 309973.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 309973.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.12}]",Wetmix (Metal),DR,10735.00 cft,10735.00 cft,27.50/cft,0,-13667.5,"[{'LedgerName': 'Blue Metal', 'Amount': -295212.5}]",Primary Batch,NDDB-Tirupati,497.00 cft,497.00 cft,27.50/cft,0,Being  Material Received at Nddb site tirupati
NULL,GRN - AP,GR/AP/101/25-26,18-Jun-25,18-Jun-25,14-Jun-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Lakshmi Srinivasa Transport,Sri Lakshmi Srinivasa Transport,NULL,NULL,"D.NO.8-67,Gandhi Nagar,, Mallavarm Villiage,, Tirupati Dist - 517505",R.R.Thulasi Builders (I) Pvt Ltd,"S.V.Gosamrakshana Shalai,, Chandragiri Road,, Tirumala Tirupati Devasthanam, Tirupati -517502, E-Mail : rrthulasi@gmail.com",517505,517502,NULL,NULL,309973.0,1447,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Lakshmi Srinivasa Transport', 'DebitorCredit': 'CR', 'Amount': 309973.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 309973.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.12}]",Wetmix (Metal),DR,10735.00 cft,10735.00 cft,27.50/cft,0,-16362.5,"[{'LedgerName': 'Blue Metal', 'Amount': -295212.5}]",Primary Batch,NDDB-Tirupati,595.00 cft,595.00 cft,27.50/cft,0,Being  Material Received at Nddb site tirupati
NULL,GRN - AP,GR/AP/101/25-26,18-Jun-25,18-Jun-25,14-Jun-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Lakshmi Srinivasa Transport,Sri Lakshmi Srinivasa Transport,NULL,NULL,"D.NO.8-67,Gandhi Nagar,, Mallavarm Villiage,, Tirupati Dist - 517505",R.R.Thulasi Builders (I) Pvt Ltd,"S.V.Gosamrakshana Shalai,, Chandragiri Road,, Tirumala Tirupati Devasthanam, Tirupati -517502, E-Mail : rrthulasi@gmail.com",517505,517502,NULL,NULL,309973.0,1447,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Lakshmi Srinivasa Transport', 'DebitorCredit': 'CR', 'Amount': 309973.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 309973.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.12}]",Wetmix (Metal),DR,10735.00 cft,10735.00 cft,27.50/cft,0,-16472.5,"[{'LedgerName': 'Blue Metal', 'Amount': -295212.5}]",Primary Batch,NDDB-Tirupati,599.00 cft,599.00 cft,27.50/cft,0,Being  Material Received at Nddb site tirupati
NULL,GRN - AP,GR/AP/101/25-26,18-Jun-25,18-Jun-25,14-Jun-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Lakshmi Srinivasa Transport,Sri Lakshmi Srinivasa Transport,NULL,NULL,"D.NO.8-67,Gandhi Nagar,, Mallavarm Villiage,, Tirupati Dist - 517505",R.R.Thulasi Builders (I) Pvt Ltd,"S.V.Gosamrakshana Shalai,, Chandragiri Road,, Tirumala Tirupati Devasthanam, Tirupati -517502, E-Mail : rrthulasi@gmail.com",517505,517502,NULL,NULL,309973.0,1447,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Lakshmi Srinivasa Transport', 'DebitorCredit': 'CR', 'Amount': 309973.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 309973.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.12}]",Wetmix (Metal),DR,10735.00 cft,10735.00 cft,27.50/cft,0,-16362.5,"[{'LedgerName': 'Blue Metal', 'Amount': -295212.5}]",Primary Batch,NDDB-Tirupati,595.00 cft,595.00 cft,27.50/cft,0,Being  Material Received at Nddb site tirupati
NULL,GRN - AP,GR/AP/101/25-26,18-Jun-25,18-Jun-25,14-Jun-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Lakshmi Srinivasa Transport,Sri Lakshmi Srinivasa Transport,NULL,NULL,"D.NO.8-67,Gandhi Nagar,, Mallavarm Villiage,, Tirupati Dist - 517505",R.R.Thulasi Builders (I) Pvt Ltd,"S.V.Gosamrakshana Shalai,, Chandragiri Road,, Tirumala Tirupati Devasthanam, Tirupati -517502, E-Mail : rrthulasi@gmail.com",517505,517502,NULL,NULL,309973.0,1447,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Lakshmi Srinivasa Transport', 'DebitorCredit': 'CR', 'Amount': 309973.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 309973.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.12}]",Wetmix (Metal),DR,10735.00 cft,10735.00 cft,27.50/cft,0,-19112.5,"[{'LedgerName': 'Blue Metal', 'Amount': -295212.5}]",Primary Batch,NDDB-Tirupati,695.00 cft,695.00 cft,27.50/cft,0,Being  Material Received at Nddb site tirupati
NULL,GRN - AP,GR/AP/101/25-26,18-Jun-25,18-Jun-25,14-Jun-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Lakshmi Srinivasa Transport,Sri Lakshmi Srinivasa Transport,NULL,NULL,"D.NO.8-67,Gandhi Nagar,, Mallavarm Villiage,, Tirupati Dist - 517505",R.R.Thulasi Builders (I) Pvt Ltd,"S.V.Gosamrakshana Shalai,, Chandragiri Road,, Tirumala Tirupati Devasthanam, Tirupati -517502, E-Mail : rrthulasi@gmail.com",517505,517502,NULL,NULL,309973.0,1447,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Lakshmi Srinivasa Transport', 'DebitorCredit': 'CR', 'Amount': 309973.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 309973.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.12}]",Wetmix (Metal),DR,10735.00 cft,10735.00 cft,27.50/cft,0,-19112.5,"[{'LedgerName': 'Blue Metal', 'Amount': -295212.5}]",Primary Batch,NDDB-Tirupati,695.00 cft,695.00 cft,27.50/cft,0,Being  Material Received at Nddb site tirupati
NULL,GRN - AP,GR/AP/101/25-26,18-Jun-25,18-Jun-25,14-Jun-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Lakshmi Srinivasa Transport,Sri Lakshmi Srinivasa Transport,NULL,NULL,"D.NO.8-67,Gandhi Nagar,, Mallavarm Villiage,, Tirupati Dist - 517505",R.R.Thulasi Builders (I) Pvt Ltd,"S.V.Gosamrakshana Shalai,, Chandragiri Road,, Tirumala Tirupati Devasthanam, Tirupati -517502, E-Mail : rrthulasi@gmail.com",517505,517502,NULL,NULL,309973.0,1447,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Lakshmi Srinivasa Transport', 'DebitorCredit': 'CR', 'Amount': 309973.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 309973.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.12}]",Wetmix (Metal),DR,10735.00 cft,10735.00 cft,27.50/cft,0,-19112.5,"[{'LedgerName': 'Blue Metal', 'Amount': -295212.5}]",Primary Batch,NDDB-Tirupati,695.00 cft,695.00 cft,27.50/cft,0,Being  Material Received at Nddb site tirupati
NULL,GRN - AP,GR/AP/101/25-26,18-Jun-25,18-Jun-25,14-Jun-25,NDDB Tirupati,NULL,NDDB Tirupati,NULL,REFUNDED,Sri Lakshmi Srinivasa Transport,Sri Lakshmi Srinivasa Transport,NULL,NULL,"D.NO.8-67,Gandhi Nagar,, Mallavarm Villiage,, Tirupati Dist - 517505",R.R.Thulasi Builders (I) Pvt Ltd,"S.V.Gosamrakshana Shalai,, Chandragiri Road,, Tirumala Tirupati Devasthanam, Tirupati -517502, E-Mail : rrthulasi@gmail.com",517505,517502,NULL,NULL,309973.0,1447,NULL,NULL,Andhra Pradesh,India,Andhra Pradesh,India,"[{'Ledgername': 'Sri Lakshmi Srinivasa Transport', 'DebitorCredit': 'CR', 'Amount': 309973.0, 'BillWiseDetails': [{'BillType': 'On Account', 'BillAmount': 309973.0}]}, {'Ledgername': 'Input - CGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Input - SGST', 'DebitorCredit': 'DR', 'Amount': 7380.31}, {'Ledgername': 'Round Off', 'DebitorCredit': 'DR', 'Amount': 0.12}]",Wetmix (Metal),DR,10735.00 cft,10735.00 cft,27.50/cft,0,-19002.5,"[{'LedgerName': 'Blue Metal', 'Amount': -295212.5}]",Primary Batch,NDDB-Tirupati,691.00 cft,691.00 cft,27.50/cft,0,Being  Material Received at Nddb site tirupati
